code,term
C438,Primary_malignancy_malignant_melanoma
C439,Primary_malignancy_malignant_melanoma
C43X,Primary_malignancy_malignant_melanoma
C699,Primary_malignancy_malignant_melanoma
D030,Primary_malignancy_malignant_melanoma
D031,Primary_malignancy_malignant_melanoma
D032,Primary_malignancy_malignant_melanoma
D033,Primary_malignancy_malignant_melanoma
D034,Primary_malignancy_malignant_melanoma
D035,Primary_malignancy_malignant_melanoma
D036,Primary_malignancy_malignant_melanoma
D037,Primary_malignancy_malignant_melanoma
D038,Primary_malignancy_malignant_melanoma
D039,Primary_malignancy_malignant_melanoma
C45,Primary_malignancy_mesothelioma
C450,Primary_malignancy_mesothelioma
C451,Primary_malignancy_mesothelioma
C452,Primary_malignancy_mesothelioma
C457,Primary_malignancy_mesothelioma
C459,Primary_malignancy_mesothelioma
C45X,Primary_malignancy_mesothelioma
C15,Primary_malignancy_oesophageal
C150,Primary_malignancy_oesophageal
C151,Primary_malignancy_oesophageal
C152,Primary_malignancy_oesophageal
C153,Primary_malignancy_oesophageal
C154,Primary_malignancy_oesophageal
C155,Primary_malignancy_oesophageal
C158,Primary_malignancy_oesophageal
C159,Primary_malignancy_oesophageal
C15X,Primary_malignancy_oesophageal
C160,Primary_malignancy_oesophageal
D377,Primary_malignancy_oesophageal
C00,Primary_Malignancy_Oro-pharyngeal
C000,Primary_Malignancy_Oro-pharyngeal
C001,Primary_Malignancy_Oro-pharyngeal
C002,Primary_Malignancy_Oro-pharyngeal
C003,Primary_Malignancy_Oro-pharyngeal
C004,Primary_Malignancy_Oro-pharyngeal
C005,Primary_Malignancy_Oro-pharyngeal
C006,Primary_Malignancy_Oro-pharyngeal
C008,Primary_Malignancy_Oro-pharyngeal
C009,Primary_Malignancy_Oro-pharyngeal
C00X,Primary_Malignancy_Oro-pharyngeal
C01,Primary_Malignancy_Oro-pharyngeal
C01X,Primary_Malignancy_Oro-pharyngeal
C02,Primary_Malignancy_Oro-pharyngeal
C020,Primary_Malignancy_Oro-pharyngeal
C021,Primary_Malignancy_Oro-pharyngeal
C022,Primary_Malignancy_Oro-pharyngeal
C023,Primary_Malignancy_Oro-pharyngeal
C024,Primary_Malignancy_Oro-pharyngeal
C028,Primary_Malignancy_Oro-pharyngeal
C029,Primary_Malignancy_Oro-pharyngeal
C02X,Primary_Malignancy_Oro-pharyngeal
C03,Primary_Malignancy_Oro-pharyngeal
C030,Primary_Malignancy_Oro-pharyngeal
C031,Primary_Malignancy_Oro-pharyngeal
C039,Primary_Malignancy_Oro-pharyngeal
C03X,Primary_Malignancy_Oro-pharyngeal
C04,Primary_Malignancy_Oro-pharyngeal
C040,Primary_Malignancy_Oro-pharyngeal
C041,Primary_Malignancy_Oro-pharyngeal
C048,Primary_Malignancy_Oro-pharyngeal
C049,Primary_Malignancy_Oro-pharyngeal
C04X,Primary_Malignancy_Oro-pharyngeal
C05,Primary_Malignancy_Oro-pharyngeal
C050,Primary_Malignancy_Oro-pharyngeal
C051,Primary_Malignancy_Oro-pharyngeal
C052,Primary_Malignancy_Oro-pharyngeal
C058,Primary_Malignancy_Oro-pharyngeal
C059,Primary_Malignancy_Oro-pharyngeal
C05X,Primary_Malignancy_Oro-pharyngeal
C06,Primary_Malignancy_Oro-pharyngeal
C060,Primary_Malignancy_Oro-pharyngeal
C061,Primary_Malignancy_Oro-pharyngeal
C062,Primary_Malignancy_Oro-pharyngeal
C069,Primary_Malignancy_Oro-pharyngeal
C06X,Primary_Malignancy_Oro-pharyngeal
C07,Primary_Malignancy_Oro-pharyngeal
C07X,Primary_Malignancy_Oro-pharyngeal
C08,Primary_Malignancy_Oro-pharyngeal
C080,Primary_Malignancy_Oro-pharyngeal
C081,Primary_Malignancy_Oro-pharyngeal
C089,Primary_Malignancy_Oro-pharyngeal
C08X,Primary_Malignancy_Oro-pharyngeal
C09,Primary_Malignancy_Oro-pharyngeal
C090,Primary_Malignancy_Oro-pharyngeal
C091,Primary_Malignancy_Oro-pharyngeal
C098,Primary_Malignancy_Oro-pharyngeal
C099,Primary_Malignancy_Oro-pharyngeal
C09X,Primary_Malignancy_Oro-pharyngeal
C10,Primary_Malignancy_Oro-pharyngeal
C100,Primary_Malignancy_Oro-pharyngeal
C101,Primary_Malignancy_Oro-pharyngeal
C102,Primary_Malignancy_Oro-pharyngeal
C103,Primary_Malignancy_Oro-pharyngeal
C108,Primary_Malignancy_Oro-pharyngeal
C109,Primary_Malignancy_Oro-pharyngeal
C10X,Primary_Malignancy_Oro-pharyngeal
C11,Primary_Malignancy_Oro-pharyngeal
C110,Primary_Malignancy_Oro-pharyngeal
C111,Primary_Malignancy_Oro-pharyngeal
C112,Primary_Malignancy_Oro-pharyngeal
C113,Primary_Malignancy_Oro-pharyngeal
C118,Primary_Malignancy_Oro-pharyngeal
C119,Primary_Malignancy_Oro-pharyngeal
C11X,Primary_Malignancy_Oro-pharyngeal
C12,Primary_Malignancy_Oro-pharyngeal
C12X,Primary_Malignancy_Oro-pharyngeal
C13,Primary_Malignancy_Oro-pharyngeal
C130,Primary_Malignancy_Oro-pharyngeal
C132,Primary_Malignancy_Oro-pharyngeal
C139,Primary_Malignancy_Oro-pharyngeal
C13X,Primary_Malignancy_Oro-pharyngeal
C14,Primary_Malignancy_Oro-pharyngeal
C140,Primary_Malignancy_Oro-pharyngeal
C142,Primary_Malignancy_Oro-pharyngeal
C148,Primary_Malignancy_Oro-pharyngeal
C14X,Primary_Malignancy_Oro-pharyngeal
C320,Primary_Malignancy_Oro-pharyngeal
C321,Primary_Malignancy_Oro-pharyngeal
C322,Primary_Malignancy_Oro-pharyngeal
C323,Primary_Malignancy_Oro-pharyngeal
C328,Primary_Malignancy_Oro-pharyngeal
C329,Primary_Malignancy_Oro-pharyngeal
B21,Primary_Malignancy_Other
B210,Primary_Malignancy_Other
B217,Primary_Malignancy_Other
B218,Primary_Malignancy_Other
B219,Primary_Malignancy_Other
B21X,Primary_Malignancy_Other
C17,Primary_Malignancy_Other
C170,Primary_Malignancy_Other
C171,Primary_Malignancy_Other
C172,Primary_Malignancy_Other
C173,Primary_Malignancy_Other
C178,Primary_Malignancy_Other
C179,Primary_Malignancy_Other
C17X,Primary_Malignancy_Other
C23,Primary_Malignancy_Other
C23X,Primary_Malignancy_Other
C260,Primary_Malignancy_Other
C260,Primary_Malignancy_Other
C261,Primary_Malignancy_Other
C268,Primary_Malignancy_Other
C269,Primary_Malignancy_Other
C300,Primary_Malignancy_Other
C301,Primary_Malignancy_Other
C31,Primary_Malignancy_Other
C310,Primary_Malignancy_Other
C311,Primary_Malignancy_Other
C312,Primary_Malignancy_Other
C313,Primary_Malignancy_Other
C318,Primary_Malignancy_Other
C319,Primary_Malignancy_Other
C31X,Primary_Malignancy_Other
C32,Primary_Malignancy_Other
C32X,Primary_Malignancy_Other
C37,Primary_Malignancy_Other
C37X,Primary_Malignancy_Other
C380,Primary_Malignancy_Other
C381,Primary_Malignancy_Other
C382,Primary_Malignancy_Other
C383,Primary_Malignancy_Other
C383,Primary_Malignancy_Other
C384,Primary_Malignancy_Other
C390,Primary_Malignancy_Other
C398,Primary_Malignancy_Other
C399,Primary_Malignancy_Other
C46,Primary_Malignancy_Other
C461,Primary_Malignancy_Other
C463,Primary_Malignancy_Other
C467,Primary_Malignancy_Other
C468,Primary_Malignancy_Other
C469,Primary_Malignancy_Other
C46X,Primary_Malignancy_Other
C47,Primary_Malignancy_Other
C473,Primary_Malignancy_Other
C474,Primary_Malignancy_Other
C475,Primary_Malignancy_Other
C47X,Primary_Malignancy_Other
C48,Primary_Malignancy_Other
C480,Primary_Malignancy_Other
C481,Primary_Malignancy_Other
C482,Primary_Malignancy_Other
C48X,Primary_Malignancy_Other
C49,Primary_Malignancy_Other
C490,Primary_Malignancy_Other
C491,Primary_Malignancy_Other
C492,Primary_Malignancy_Other
C493,Primary_Malignancy_Other
C494,Primary_Malignancy_Other
C495,Primary_Malignancy_Other
C499,Primary_Malignancy_Other
C49X,Primary_Malignancy_Other
C51,Primary_Malignancy_Other
C510,Primary_Malignancy_Other
C511,Primary_Malignancy_Other
C512,Primary_Malignancy_Other
C518,Primary_Malignancy_Other
C519,Primary_Malignancy_Other
C51X,Primary_Malignancy_Other
C52,Primary_Malignancy_Other
C52X,Primary_Malignancy_Other
C57,Primary_Malignancy_Other
C570,Primary_Malignancy_Other
C571,Primary_Malignancy_Other
C573,Primary_Malignancy_Other
C574,Primary_Malignancy_Other
C577,Primary_Malignancy_Other
C578,Primary_Malignancy_Other
C579,Primary_Malignancy_Other
C57X,Primary_Malignancy_Other
C58,Primary_Malignancy_Other
C58X,Primary_Malignancy_Other
C60,Primary_Malignancy_Other
C600,Primary_Malignancy_Other
C601,Primary_Malignancy_Other
C602,Primary_Malignancy_Other
C608,Primary_Malignancy_Other
C609,Primary_Malignancy_Other
C60X,Primary_Malignancy_Other
C63,Primary_Malignancy_Other
C630,Primary_Malignancy_Other
C631,Primary_Malignancy_Other
C632,Primary_Malignancy_Other
C637,Primary_Malignancy_Other
C639,Primary_Malignancy_Other
C63X,Primary_Malignancy_Other
C68,Primary_Malignancy_Other
C680,Primary_Malignancy_Other
C681,Primary_Malignancy_Other
C688,Primary_Malignancy_Other
C689,Primary_Malignancy_Other
C68X,Primary_Malignancy_Other
C69,Primary_Malignancy_Other
C690,Primary_Malignancy_Other
C691,Primary_Malignancy_Other
C692,Primary_Malignancy_Other
C693,Primary_Malignancy_Other
C694,Primary_Malignancy_Other
C695,Primary_Malignancy_Other
C696,Primary_Malignancy_Other
C698,Primary_Malignancy_Other
C699,Primary_Malignancy_Other
C69X,Primary_Malignancy_Other
C729,Primary_Malignancy_Other
C74,Primary_Malignancy_Other
C740,Primary_Malignancy_Other
C741,Primary_Malignancy_Other
C749,Primary_Malignancy_Other
C74X,Primary_Malignancy_Other
C750,Primary_Malignancy_Other
C758,Primary_Malignancy_Other
C759,Primary_Malignancy_Other
C759,Primary_Malignancy_Other
C76,Primary_Malignancy_Other
C760,Primary_Malignancy_Other
C761,Primary_Malignancy_Other
C762,Primary_Malignancy_Other
C763,Primary_Malignancy_Other
C764,Primary_Malignancy_Other
C765,Primary_Malignancy_Other
C767,Primary_Malignancy_Other
C76X,Primary_Malignancy_Other
C80,Primary_Malignancy_Other
C800,Primary_Malignancy_Other
C809,Primary_Malignancy_Other
C80X,Primary_Malignancy_Other
C883,Primary_Malignancy_Other
C884,Primary_Malignancy_Other
C887,Primary_Malignancy_Other
C889,Primary_Malignancy_Other
C889,Primary_Malignancy_Other
C96,Primary_Malignancy_Other
C960,Primary_Malignancy_Other
C962,Primary_Malignancy_Other
C965,Primary_Malignancy_Other
C966,Primary_Malignancy_Other
C968,Primary_Malignancy_Other
C969,Primary_Malignancy_Other
C96X,Primary_Malignancy_Other
C97,Primary_Malignancy_Other
C97X,Primary_Malignancy_Other
D076,Primary_Malignancy_Other
D377,Primary_Malignancy_Other
D392,Primary_Malignancy_Other
Z850,Primary_Malignancy_Other
Z854,Primary_Malignancy_Other
Z858,Primary_Malignancy_Other
C44,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C440,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C441,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C442,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C443,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C444,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C445,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C446,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C447,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C448,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C449,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C44X,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue
C56,Primary_malignancy_ovarian
C56X,Primary_malignancy_ovarian
C25,Primary_malignancy_pancreatic
C250,Primary_malignancy_pancreatic
C251,Primary_malignancy_pancreatic
C252,Primary_malignancy_pancreatic
C253,Primary_malignancy_pancreatic
C254,Primary_malignancy_pancreatic
C257,Primary_malignancy_pancreatic
C258,Primary_malignancy_pancreatic
C259,Primary_malignancy_pancreatic
C25X,Primary_malignancy_pancreatic
C61,Primary_malignancy_prostate
C61X,Primary_malignancy_prostate
C155,Primary_malignancy_stomach
C16,Primary_malignancy_stomach
C160,Primary_malignancy_stomach
C161,Primary_malignancy_stomach
C162,Primary_malignancy_stomach
C163,Primary_malignancy_stomach
C164,Primary_malignancy_stomach
C165,Primary_malignancy_stomach
C166,Primary_malignancy_stomach
C168,Primary_malignancy_stomach
C169,Primary_malignancy_stomach
C16X,Primary_malignancy_stomach
D002,Primary_malignancy_stomach
D371,Primary_malignancy_stomach
C62,Primary_malignancy_testicular
C620,Primary_malignancy_testicular
C621,Primary_malignancy_testicular
C629,Primary_malignancy_testicular
C62X,Primary_malignancy_testicular
D401,Primary_malignancy_testicular
C73,Primary_malignancy_thyroid
C73X,Primary_malignancy_thyroid
D093,Primary_malignancy_thyroid
D440,Primary_malignancy_thyroid
D442,Primary_malignancy_thyroid
Z858,Primary_malignancy_thyroid
C54,Primary_malignancy_uterine
C540,Primary_malignancy_uterine
C541,Primary_malignancy_uterine
C542,Primary_malignancy_uterine
C543,Primary_malignancy_uterine
C548,Primary_malignancy_uterine
C549,Primary_malignancy_uterine
C54X,Primary_malignancy_uterine
C55,Primary_malignancy_uterine
C55,Primary_malignancy_uterine
C55X,Primary_malignancy_uterine
C55X,Primary_malignancy_uterine
L40,Psoriasis
L400,Psoriasis
L401,Psoriasis
L403,Psoriasis
L404,Psoriasis
L408,Psoriasis
L409,Psoriasis
L40X,Psoriasis
M070,Psoriasis
M071,Psoriasis
M072,Psoriasis
M073,Psoriasis
M090,Psoriasis
L405,Psoriatic_arthropathy
M070,Psoriatic_arthropathy
M071,Psoriatic_arthropathy
M072,Psoriatic_arthropathy
M073,Psoriatic_arthropathy
H024,Ptosis_of_eyelid
Q100,Ptosis_of_eyelid
I270,Pulmonary_hypertension
I272,Pulmonary_hypertension
J96,Respiratory_failure
J961,Respiratory_failure
J969,Respiratory_failure
J96X,Respiratory_failure
H330,Retinal_detachments_and_breaks
H332,Retinal_detachments_and_breaks
H333,Retinal_detachments_and_breaks
H334,Retinal_detachments_and_breaks
H335,Retinal_detachments_and_breaks
H34,Retinal_vascular_occlusions
H340,Retinal_vascular_occlusions
H341,Retinal_vascular_occlusions
H342,Retinal_vascular_occlusions
H348,Retinal_vascular_occlusions
H349,Retinal_vascular_occlusions
H34X,Retinal_vascular_occlusions
I05,Rheumatic_valve_dz
I051,Rheumatic_valve_dz
I05X,Rheumatic_valve_dz
I06,Rheumatic_valve_dz
I060,Rheumatic_valve_dz
I061,Rheumatic_valve_dz
I062,Rheumatic_valve_dz
I068,Rheumatic_valve_dz
I069,Rheumatic_valve_dz
I06X,Rheumatic_valve_dz
I07,Rheumatic_valve_dz
I07X,Rheumatic_valve_dz
I091,Rheumatic_valve_dz
I098,Rheumatic_valve_dz
J990,Rheumatoid_Arthritis
M05,Rheumatoid_Arthritis
M050,Rheumatoid_Arthritis
M052,Rheumatoid_Arthritis
M058,Rheumatoid_Arthritis
M059,Rheumatoid_Arthritis
M05X,Rheumatoid_Arthritis
M06,Rheumatoid_Arthritis
M060,Rheumatoid_Arthritis
M061,Rheumatoid_Arthritis
M062,Rheumatoid_Arthritis
M063,Rheumatoid_Arthritis
M068,Rheumatoid_Arthritis
M069,Rheumatoid_Arthritis
M06X,Rheumatoid_Arthritis
L711,Rosacea
L718,Rosacea
L719,Rosacea
L719,Rosacea
D86,Sarcoidosis
D860,Sarcoidosis
D861,Sarcoidosis
D862,Sarcoidosis
D863,Sarcoidosis
D868,Sarcoidosis
D869,Sarcoidosis
D86X,Sarcoidosis
G532,Sarcoidosis
M633,Sarcoidosis
F20,Schizophrenia_and_non-organic_psychosis
F200,Schizophrenia_and_non-organic_psychosis
F201,Schizophrenia_and_non-organic_psychosis
F202,Schizophrenia_and_non-organic_psychosis
F203,Schizophrenia_and_non-organic_psychosis
F204,Schizophrenia_and_non-organic_psychosis
F205,Schizophrenia_and_non-organic_psychosis
F206,Schizophrenia_and_non-organic_psychosis
F208,Schizophrenia_and_non-organic_psychosis
F209,Schizophrenia_and_non-organic_psychosis
F20X,Schizophrenia_and_non-organic_psychosis
F21,Schizophrenia_and_non-organic_psychosis
F21X,Schizophrenia_and_non-organic_psychosis
F22,Schizophrenia_and_non-organic_psychosis
F220,Schizophrenia_and_non-organic_psychosis
F228,Schizophrenia_and_non-organic_psychosis
F229,Schizophrenia_and_non-organic_psychosis
F22X,Schizophrenia_and_non-organic_psychosis
F230,Schizophrenia_and_non-organic_psychosis
F231,Schizophrenia_and_non-organic_psychosis
F232,Schizophrenia_and_non-organic_psychosis
F233,Schizophrenia_and_non-organic_psychosis
F239,Schizophrenia_and_non-organic_psychosis
F25,Schizophrenia_and_non-organic_psychosis
F250,Schizophrenia_and_non-organic_psychosis
F251,Schizophrenia_and_non-organic_psychosis
F252,Schizophrenia_and_non-organic_psychosis
F258,Schizophrenia_and_non-organic_psychosis
F259,Schizophrenia_and_non-organic_psychosis
F25X,Schizophrenia_and_non-organic_psychosis
F28,Schizophrenia_and_non-organic_psychosis
F28X,Schizophrenia_and_non-organic_psychosis
F29,Schizophrenia_and_non-organic_psychosis
F29X,Schizophrenia_and_non-organic_psychosis
F601,Schizophrenia_and_non-organic_psychosis
I271,Scoliosis
M41,Scoliosis
M410,Scoliosis
M411,Scoliosis
M412,Scoliosis
M413,Scoliosis
M414,Scoliosis
M415,Scoliosis
M418,Scoliosis
M419,Scoliosis
M41X,Scoliosis
M968,Scoliosis
Q675,Scoliosis
Q763,Scoliosis
L21,Seborrheic_dermatitis
L210,Seborrheic_dermatitis
L218,Seborrheic_dermatitis
L219,Seborrheic_dermatitis
L21X,Seborrheic_dermatitis
C77,Secondary_malignancy_and_metastasis
C771,Secondary_malignancy_and_metastasis
C779,Secondary_malignancy_and_metastasis
C77X,Secondary_malignancy_and_metastasis
C780,Secondary_malignancy_and_metastasis
C781,Secondary_malignancy_and_metastasis
C782,Secondary_malignancy_and_metastasis
C783,Secondary_malignancy_and_metastasis
C784,Secondary_malignancy_and_metastasis
C785,Secondary_malignancy_and_metastasis
C786,Secondary_malignancy_and_metastasis
C787,Secondary_malignancy_and_metastasis
C788,Secondary_malignancy_and_metastasis
C790,Secondary_malignancy_and_metastasis
C791,Secondary_malignancy_and_metastasis
C792,Secondary_malignancy_and_metastasis
C793,Secondary_malignancy_and_metastasis
C794,Secondary_malignancy_and_metastasis
C795,Secondary_malignancy_and_metastasis
C796,Secondary_malignancy_and_metastasis
C797,Secondary_malignancy_and_metastasis
C798,Secondary_malignancy_and_metastasis
C799,Secondary_malignancy_and_metastasis
C799,Secondary_malignancy_and_metastasis
D751,Secondary_polycythaemia
I495,Sick_sinus_syndrome
D570,Sickle-cell_anaemia
D571,Sickle-cell_anaemia
D572,Sickle-cell_anaemia
D578,Sickle-cell_anaemia
M350,Sjogrens_disease
G473,Sleep_apnoea
F065,Somatoform_and_dissociative_disorders
F44,Somatoform_and_dissociative_disorders
F44,Somatoform_and_dissociative_disorders
F440,Somatoform_and_dissociative_disorders
F440,Somatoform_and_dissociative_disorders
F441,Somatoform_and_dissociative_disorders
F441,Somatoform_and_dissociative_disorders
F442,Somatoform_and_dissociative_disorders
F442,Somatoform_and_dissociative_disorders
F443,Somatoform_and_dissociative_disorders
F444,Somatoform_and_dissociative_disorders
F444,Somatoform_and_dissociative_disorders
F445,Somatoform_and_dissociative_disorders
F445,Somatoform_and_dissociative_disorders
F446,Somatoform_and_dissociative_disorders
F446,Somatoform_and_dissociative_disorders
F447,Somatoform_and_dissociative_disorders
F447,Somatoform_and_dissociative_disorders
F448,Somatoform_and_dissociative_disorders
F448,Somatoform_and_dissociative_disorders
F449,Somatoform_and_dissociative_disorders
F449,Somatoform_and_dissociative_disorders
F44X,Somatoform_and_dissociative_disorders
F44X,Somatoform_and_dissociative_disorders
F45,Somatoform_and_dissociative_disorders
F45,Somatoform_and_dissociative_disorders
F450,Somatoform_and_dissociative_disorders
F450,Somatoform_and_dissociative_disorders
F451,Somatoform_and_dissociative_disorders
F451,Somatoform_and_dissociative_disorders
F452,Somatoform_and_dissociative_disorders
F452,Somatoform_and_dissociative_disorders
F453,Somatoform_and_dissociative_disorders
F453,Somatoform_and_dissociative_disorders
F454,Somatoform_and_dissociative_disorders
F454,Somatoform_and_dissociative_disorders
F458,Somatoform_and_dissociative_disorders
F458,Somatoform_and_dissociative_disorders
F459,Somatoform_and_dissociative_disorders
F459,Somatoform_and_dissociative_disorders
F45X,Somatoform_and_dissociative_disorders
F45X,Somatoform_and_dissociative_disorders
F48,Somatoform_and_dissociative_disorders
F480,Somatoform_and_dissociative_disorders
F480,Somatoform_and_dissociative_disorders
F488,Somatoform_and_dissociative_disorders
F48X,Somatoform_and_dissociative_disorders
F505,Somatoform_and_dissociative_disorders
F525,Somatoform_and_dissociative_disorders
F526,Somatoform_and_dissociative_disorders
F681,Somatoform_and_dissociative_disorders
F681,Somatoform_and_dissociative_disorders
M990,Somatoform_and_dissociative_disorders
Q05,Spina_bifida
Q050,Spina_bifida
Q051,Spina_bifida
Q052,Spina_bifida
Q053,Spina_bifida
Q054,Spina_bifida
Q055,Spina_bifida
Q056,Spina_bifida
Q057,Spina_bifida
Q058,Spina_bifida
Q059,Spina_bifida
Q05X,Spina_bifida
Q070,Spina_bifida
Q760,Spina_bifida
M480,Spinal_stenosis
M431,Spondylolisthesis
M47,Spondylosis
M471,Spondylosis
M472,Spondylosis
M478,Spondylosis
M479,Spondylosis
M479,Spondylosis
M47X,Spondylosis
I60,Subarachnoid_haemorrhage
I600,Subarachnoid_haemorrhage
I601,Subarachnoid_haemorrhage
I602,Subarachnoid_haemorrhage
I603,Subarachnoid_haemorrhage
I604,Subarachnoid_haemorrhage
I605,Subarachnoid_haemorrhage
I606,Subarachnoid_haemorrhage
I607,Subarachnoid_haemorrhage
I608,Subarachnoid_haemorrhage
I609,Subarachnoid_haemorrhage
I60X,Subarachnoid_haemorrhage
I690,Subarachnoid_haemorrhage
S066,Subarachnoid_haemorrhage
I620,Subdural_haematoma
S065,Subdural_haematoma
I456,Supraventricular_tachycardia
I471,Supraventricular_tachycardia
M34,Systemic_sclerosis
M340,Systemic_sclerosis
M341,Systemic_sclerosis
M342,Systemic_sclerosis
M348,Systemic_sclerosis
M349,Systemic_sclerosis
M34X,Systemic_sclerosis
D560,Thalassaemia
D561,Thalassaemia
D562,Thalassaemia
D568,Thalassaemia
D569,Thalassaemia
D569,Thalassaemia
D572,Thalassaemia
D693,Thrombocytopenia_-_primary_secondary_and_other
D694,Thrombocytopenia_-_primary_secondary_and_other
D695,Thrombocytopenia_-_primary_secondary_and_other
D696,Thrombocytopenia_-_primary_secondary_and_other
D696,Thrombocytopenia_-_primary_secondary_and_other
D820,Thrombocytopenia_-_primary_secondary_and_other
M311,Thrombocytopenia_-_primary_secondary_and_other
D685,Thrombophilia
D686,Thrombophilia
E009,Thyroid_disease
E018,Thyroid_disease
E02,Thyroid_disease
E02X,Thyroid_disease
E030,Thyroid_disease
E031,Thyroid_disease
E032,Thyroid_disease
E033,Thyroid_disease
E034,Thyroid_disease
E035,Thyroid_disease
E038,Thyroid_disease
E039,Thyroid_disease
E039,Thyroid_disease
E040,Thyroid_disease
E05,Thyroid_disease
E050,Thyroid_disease
E051,Thyroid_disease
E052,Thyroid_disease
E053,Thyroid_disease
E055,Thyroid_disease
E058,Thyroid_disease
E059,Thyroid_disease
E059,Thyroid_disease
E05X,Thyroid_disease
E061,Thyroid_disease
E062,Thyroid_disease
E063,Thyroid_disease
E065,Thyroid_disease
E069,Thyroid_disease
E069,Thyroid_disease
E071,Thyroid_disease
E078,Thyroid_disease
E890,Thyroid_disease
H062,Thyroid_disease
O905,Thyroid_disease
H931,Tinnitus
G500,Trigeminal_neuralgia
A15,Tuberculosis
A151,Tuberculosis
A152,Tuberculosis
A153,Tuberculosis
A15X,Tuberculosis
A16,Tuberculosis
A162,Tuberculosis
A163,Tuberculosis
A164,Tuberculosis
A165,Tuberculosis
A167,Tuberculosis
A168,Tuberculosis
A169,Tuberculosis
A16X,Tuberculosis
A17,Tuberculosis
A17X,Tuberculosis
A18,Tuberculosis
A181,Tuberculosis
A182,Tuberculosis
A183,Tuberculosis
A184,Tuberculosis
A185,Tuberculosis
A186,Tuberculosis
A188,Tuberculosis
A18X,Tuberculosis
A19,Tuberculosis
A190,Tuberculosis
A191,Tuberculosis
A192,Tuberculosis
A198,Tuberculosis
A199,Tuberculosis
A19X,Tuberculosis
B200,Tuberculosis
B90,Tuberculosis
B900,Tuberculosis
B901,Tuberculosis
B902,Tuberculosis
B908,Tuberculosis
B909,Tuberculosis
B90X,Tuberculosis
J65,Tuberculosis
J65X,Tuberculosis
K230,Tuberculosis
K673,Tuberculosis
K930,Tuberculosis
M011,Tuberculosis
M490,Tuberculosis
M900,Tuberculosis
N330,Tuberculosis
N740,Tuberculosis
N741,Tuberculosis
P370,Tuberculosis
E100,Type_1_Diabetes
E101,Type_1_Diabetes
E105,Type_1_Diabetes
E105,Type_1_Diabetes
E105,Type_1_Diabetes
E107,Type_1_Diabetes
E109,Type_1_Diabetes
E11,Type_2_Diabetes
E110,Type_2_Diabetes
E111,Type_2_Diabetes
E113,Type_2_Diabetes
E113,Type_2_Diabetes
E115,Type_2_Diabetes
E115,Type_2_Diabetes
E115,Type_2_Diabetes
E117,Type_2_Diabetes
E119,Type_2_Diabetes
E11X,Type_2_Diabetes
K51,Ulcerative_colitis
K510,Ulcerative_colitis
K512,Ulcerative_colitis
K513,Ulcerative_colitis
K518,Ulcerative_colitis
K519,Ulcerative_colitis
K51X,Ulcerative_colitis
E10,Unspecified_or_Rare_Diabetes
E103,Unspecified_or_Rare_Diabetes
E104,Unspecified_or_Rare_Diabetes
E104,Unspecified_or_Rare_Diabetes
E10X,Unspecified_or_Rare_Diabetes
E113,Unspecified_or_Rare_Diabetes
E114,Unspecified_or_Rare_Diabetes
E114,Unspecified_or_Rare_Diabetes
E12,Unspecified_or_Rare_Diabetes
E120,Unspecified_or_Rare_Diabetes
E121,Unspecified_or_Rare_Diabetes
E123,Unspecified_or_Rare_Diabetes
E124,Unspecified_or_Rare_Diabetes
E124,Unspecified_or_Rare_Diabetes
E12X,Unspecified_or_Rare_Diabetes
E13,Unspecified_or_Rare_Diabetes
E130,Unspecified_or_Rare_Diabetes
E131,Unspecified_or_Rare_Diabetes
E133,Unspecified_or_Rare_Diabetes
E134,Unspecified_or_Rare_Diabetes
E134,Unspecified_or_Rare_Diabetes
E139,Unspecified_or_Rare_Diabetes
E13X,Unspecified_or_Rare_Diabetes
E14,Unspecified_or_Rare_Diabetes
E140,Unspecified_or_Rare_Diabetes
E141,Unspecified_or_Rare_Diabetes
E142,Unspecified_or_Rare_Diabetes
E143,Unspecified_or_Rare_Diabetes
E144,Unspecified_or_Rare_Diabetes
E144,Unspecified_or_Rare_Diabetes
E145,Unspecified_or_Rare_Diabetes
E145,Unspecified_or_Rare_Diabetes
E145,Unspecified_or_Rare_Diabetes
E146,Unspecified_or_Rare_Diabetes
E147,Unspecified_or_Rare_Diabetes
E148,Unspecified_or_Rare_Diabetes
E149,Unspecified_or_Rare_Diabetes
E14X,Unspecified_or_Rare_Diabetes
O240,Unspecified_or_Rare_Diabetes
O241,Unspecified_or_Rare_Diabetes
O242,Unspecified_or_Rare_Diabetes
O243,Unspecified_or_Rare_Diabetes
P702,Unspecified_or_Rare_Diabetes
N393,Urinary_Incontinence
N394,Urinary_Incontinence
R32,Urinary_Incontinence
